"CODE","NAME","DATE","mean","median","sd","min","max"
250110,"Areia","2016-10-31",0.2873,0.284,0.1244,0.06,0.912
250115,"Areia de Baraúnas","2016-10-31",0.1258,0.124,0.0352,0.06,0.228
250120,"Areial","2016-10-31",0.0665,0.064,0.0277,0.036,0.176
250130,"Aroeiras","2016-10-31",0.1003,0.1,0.0262,0.02,0.208
250135,"Assunção","2016-10-31",0.109,0.104,0.0376,0.04,0.236
250140,"Baía da Traição","2016-10-31",0.4552,0.444,0.0891,0.248,0.764
250150,"Bananeiras","2016-10-31",0.2142,0.188,0.111,0.036,0.528
250153,"Baraúna","2016-10-31",0.0438,0.04,0.0181,0.016,0.104
250157,"Barra de Santana","2016-10-31",0.0848,0.084,0.0229,0.028,0.164
250160,"Barra de Santa Rosa","2016-10-31",0.0992,0.096,0.0343,0.02,0.232
250170,"Barra de São Miguel","2016-10-31",0.0859,0.084,0.0264,0.032,0.196
250180,"Bayeux","2016-10-31",0.3216,0.27,0.1751,0.088,0.916
250190,"Belém","2016-10-31",0.1826,0.176,0.0659,0.06,0.448
250200,"Belém do Brejo do Cruz","2016-10-31",0.0949,0.092,0.0228,0.036,0.24
250205,"Bernardino Batista","2016-10-31",0.1387,0.136,0.0265,0.076,0.208
250210,"Boa Ventura","2016-10-31",0.1163,0.118,0.0179,0.064,0.164
250215,"Boa Vista","2016-10-31",0.088,0.084,0.0263,0.032,0.188
250220,"Bom Jesus","2016-10-31",0.1624,0.16,0.0263,0.088,0.232
250230,"Bom Sucesso","2016-10-31",0.0806,0.076,0.0177,0.048,0.148
250240,"Bonito de Santa Fé","2016-10-31",0.1305,0.128,0.0259,0.076,0.236
250250,"Boqueirão","2016-10-31",0.0962,0.092,0.0284,0.036,0.216
250260,"Igaracy","2016-10-31",0.1276,0.128,0.0262,0.068,0.2
250270,"Borborema","2016-10-31",0.3655,0.378,0.0876,0.172,0.528
250280,"Brejo do Cruz","2016-10-31",0.1012,0.1,0.0198,0.052,0.196
250290,"Brejo dos Santos","2016-10-31",0.085,0.084,0.0165,0.048,0.132
250300,"Caaporã","2016-10-31",0.3439,0.326,0.12,0.12,0.808
250310,"Cabaceiras","2016-10-31",0.0939,0.092,0.0253,0.044,0.216
250320,"Cabedelo","2016-10-31",0.2585,0.226,0.1562,0,0.672
250330,"Cachoeira dos Índios","2016-10-31",0.1767,0.176,0.0267,0.104,0.248
250340,"Cacimba de Areia","2016-10-31",0.1335,0.124,0.0393,0.064,0.256
250350,"Cacimba de Dentro","2016-10-31",0.1067,0.104,0.0358,0.032,0.26
250355,"Cacimbas","2016-10-31",0.144,0.142,0.0331,0.076,0.256
250360,"Caiçara","2016-10-31",0.108,0.1,0.0394,0.02,0.252
250370,"Cajazeiras","2016-10-31",0.1758,0.176,0.0313,0.088,0.304
250375,"Cajazeirinhas","2016-10-31",0.1323,0.124,0.0288,0.084,0.248
250380,"Caldas Brandão","2016-10-31",0.1232,0.112,0.0397,0.048,0.276
250390,"Camalaú","2016-10-31",0.0823,0.08,0.0242,0.028,0.168
250400,"Campina Grande","2016-10-31",0.0987,0.092,0.0378,0.024,0.304
250403,"Capim","2016-10-31",0.2338,0.214,0.0823,0.084,0.508
250407,"Caraúbas","2016-10-31",0.0677,0.064,0.0179,0.032,0.14
250410,"Carrapateira","2016-10-31",0.172,0.172,0.0179,0.124,0.232
250415,"Casserengue","2016-10-31",0.0983,0.092,0.0335,0.04,0.26
250420,"Catingueira","2016-10-31",0.1269,0.128,0.0247,0.06,0.22
250430,"Catolé do Rocha","2016-10-31",0.1123,0.108,0.0248,0.052,0.212
250435,"Caturité","2016-10-31",0.0901,0.088,0.0228,0.044,0.164
250440,"Conceição","2016-10-31",0.1413,0.136,0.0268,0.068,0.284
250450,"Condado","2016-10-31",0.1103,0.108,0.0252,0.06,0.22
250460,"Conde","2016-10-31",0.417,0.436,0.1016,0.148,0.864
250470,"Congo","2016-10-31",0.0716,0.068,0.0181,0.036,0.168
250480,"Coremas","2016-10-31",0.1258,0.124,0.0295,0.032,0.292
250485,"Coxixola","2016-10-31",0.0869,0.084,0.0254,0.048,0.272
250490,"Cruz do Espírito Santo","2016-10-31",0.2561,0.224,0.1158,0.084,0.708
250500,"Cubati","2016-10-31",0.0918,0.084,0.0303,0.04,0.176
250510,"Cuité","2016-10-31",0.0933,0.092,0.0318,0.024,0.212
250520,"Cuitegi","2016-10-31",0.2174,0.22,0.0497,0.088,0.328
250523,"Cuité de Mamanguape","2016-10-31",0.172,0.164,0.0593,0.06,0.488
250527,"Curral de Cima","2016-10-31",0.2088,0.2,0.0525,0.104,0.372
250530,"Curral Velho","2016-10-31",0.1261,0.124,0.0178,0.084,0.172
250535,"Damião","2016-10-31",0.0885,0.08,0.034,0.032,0.212
250540,"Desterro","2016-10-31",0.1386,0.136,0.0213,0.092,0.2
250550,"Vista Serrana","2016-10-31",0.1003,0.092,0.0239,0.06,0.172
250560,"Diamante","2016-10-31",0.1263,0.128,0.0214,0.06,0.232
250570,"Dona Inês","2016-10-31",0.1273,0.116,0.0469,0.036,0.312
250580,"Duas Estradas","2016-10-31",0.1883,0.188,0.034,0.1,0.308
250590,"Emas","2016-10-31",0.1303,0.126,0.0303,0.068,0.228
250600,"Esperança","2016-10-31",0.1216,0.116,0.0532,0.024,0.312
250610,"Fagundes","2016-10-31",0.1019,0.1,0.0276,0.04,0.204
250620,"Frei Martinho","2016-10-31",0.0903,0.084,0.0262,0.048,0.228
250625,"Gado Bravo","2016-10-31",0.0945,0.092,0.0261,0.02,0.184
250630,"Guarabira","2016-10-31",0.1745,0.16,0.075,0.06,0.708
250640,"Gurinhém","2016-10-31",0.0975,0.096,0.0262,0.036,0.18
250650,"Gurjão","2016-10-31",0.0844,0.08,0.022,0.04,0.164
250660,"Ibiara","2016-10-31",0.1284,0.128,0.0208,0.08,0.232
250670,"Imaculada","2016-10-31",0.1357,0.136,0.0248,0.048,0.252
250680,"Ingá","2016-10-31",0.098,0.092,0.0303,0.024,0.204
250690,"Itabaiana","2016-10-31",0.1054,0.096,0.0422,0.036,0.352
250700,"Itaporanga","2016-10-31",0.1212,0.12,0.028,0.052,0.28
250710,"Itapororoca","2016-10-31",0.2269,0.224,0.0579,0.08,0.46
250720,"Itatuba","2016-10-31",0.0954,0.088,0.0313,0.024,0.204
250730,"Jacaraú","2016-10-31",0.1941,0.182,0.0813,0.056,0.552
250740,"Jericó","2016-10-31",0.0924,0.092,0.0161,0.06,0.144
250750,"João Pessoa","2016-10-31",0.3249,0.308,0.1608,0.044,0.916
250760,"Juarez Távora","2016-10-31",0.0913,0.086,0.0252,0.036,0.184
250770,"Juazeirinho","2016-10-31",0.0964,0.096,0.0277,0.028,0.208
250780,"Junco do Seridó","2016-10-31",0.1282,0.128,0.032,0.04,0.236
250790,"Juripiranga","2016-10-31",0.1357,0.128,0.0574,0.052,0.396
250800,"Juru","2016-10-31",0.1399,0.144,0.0299,0.056,0.216
250810,"Lagoa","2016-10-31",0.1233,0.112,0.0385,0.068,0.236
250820,"Lagoa de Dentro","2016-10-31",0.1688,0.168,0.0416,0.068,0.372
250830,"Lagoa Seca","2016-10-31",0.1478,0.14,0.0522,0.044,0.296
250840,"Lastro","2016-10-31",0.0965,0.096,0.016,0.068,0.164
250850,"Livramento","2016-10-31",0.097,0.096,0.0252,0.028,0.184
250855,"Logradouro","2016-10-31",0.0858,0.088,0.0222,0.02,0.144
250860,"Lucena","2016-10-31",0.409,0.404,0.1311,0.068,0.804
250870,"Mãe d'Água","2016-10-31",0.1513,0.148,0.0267,0.092,0.264
250880,"Malta","2016-10-31",0.1215,0.12,0.0224,0.072,0.176
250890,"Mamanguape","2016-10-31",0.2788,0.26,0.1133,0.036,0.904
250900,"Manaíra","2016-10-31",0.1429,0.144,0.0258,0.064,0.288
250905,"Marcação","2016-10-31",0.3983,0.38,0.152,0.156,0.956
250910,"Mari","2016-10-31",0.1578,0.148,0.0528,0.048,0.324
250915,"Marizópolis","2016-10-31",0.1598,0.152,0.0407,0.1,0.292
250920,"Massaranduba","2016-10-31",0.1359,0.128,0.0436,0.056,0.296
250930,"Mataraca","2016-10-31",0.3006,0.288,0.1068,0.084,0.764
250933,"Matinhas","2016-10-31",0.1938,0.192,0.052,0.08,0.328
250937,"Mato Grosso","2016-10-31",0.095,0.092,0.018,0.056,0.144
250939,"Maturéia","2016-10-31",0.1672,0.172,0.0331,0.104,0.264
250940,"Mogeiro","2016-10-31",0.0983,0.092,0.029,0.036,0.192
250950,"Montadas","2016-10-31",0.0549,0.052,0.0183,0.024,0.108
250960,"Monte Horebe","2016-10-31",0.1559,0.148,0.0329,0.076,0.304
250970,"Monteiro","2016-10-31",0.113,0.112,0.0242,0.048,0.288
250980,"Mulungu","2016-10-31",0.1242,0.116,0.0429,0.044,0.504
250990,"Natuba","2016-10-31",0.1659,0.12,0.1166,0.048,0.648
251000,"Nazarezinho","2016-10-31",0.1805,0.184,0.0225,0.116,0.244
251010,"Nova Floresta","2016-10-31",0.1011,0.1,0.0347,0.032,0.212
251020,"Nova Olinda","2016-10-31",0.1295,0.132,0.0263,0.068,0.208
251030,"Nova Palmeira","2016-10-31",0.079,0.08,0.0235,0.016,0.152
251040,"Olho d'Água","2016-10-31",0.1309,0.132,0.0229,0.064,0.2
251050,"Olivedos","2016-10-31",0.0948,0.092,0.0374,0.012,0.216
251060,"Ouro Velho","2016-10-31",0.1308,0.132,0.019,0.072,0.192
251065,"Parari","2016-10-31",0.0923,0.092,0.0264,0.036,0.192
251070,"Passagem","2016-10-31",0.1192,0.118,0.034,0.056,0.196
251080,"Patos","2016-10-31",0.1107,0.108,0.026,0.052,0.248
251090,"Paulista","2016-10-31",0.1109,0.104,0.0325,0.052,0.272
251100,"Pedra Branca","2016-10-31",0.1265,0.128,0.0214,0.068,0.28
251110,"Pedra Lavrada","2016-10-31",0.0895,0.088,0.0257,0.016,0.176
251120,"Pedras de Fogo","2016-10-31",0.2498,0.232,0.0899,0.072,0.64
251130,"Piancó","2016-10-31",0.1155,0.116,0.0196,0.064,0.212
251140,"Picuí","2016-10-31",0.0805,0.08,0.027,0.016,0.172
251150,"Pilar","2016-10-31",0.1123,0.104,0.0351,0.052,0.232
251160,"Pilões","2016-10-31",0.3528,0.348,0.0659,0.188,0.588
251170,"Pilõezinhos","2016-10-31",0.3498,0.34,0.1057,0.176,0.896
251180,"Pirpirituba","2016-10-31",0.2288,0.208,0.0988,0.104,0.896
251190,"Pitimbu","2016-10-31",0.4362,0.442,0.0943,0.192,0.808
251200,"Pocinhos","2016-10-31",0.0903,0.088,0.0345,0.012,0.192
251203,"Poço Dantas","2016-10-31",0.1449,0.138,0.033,0.084,0.248
251207,"Poço de José de Moura","2016-10-31",0.1044,0.104,0.0178,0.06,0.192
251210,"Pombal","2016-10-31",0.1265,0.12,0.0333,0.064,0.3
251220,"Prata","2016-10-31",0.1283,0.128,0.0228,0.06,0.24
251230,"Princesa Isabel","2016-10-31",0.1352,0.14,0.0297,0.052,0.24
251240,"Puxinanã","2016-10-31",0.0831,0.078,0.0284,0.032,0.172
251250,"Queimadas","2016-10-31",0.0912,0.088,0.0285,0.028,0.26
251260,"Quixabá","2016-10-31",0.1101,0.104,0.0265,0.056,0.192
251270,"Remígio","2016-10-31",0.1252,0.12,0.0439,0.044,0.308
251272,"Pedro Régis","2016-10-31",0.1964,0.188,0.0637,0.108,0.552
251274,"Riachão","2016-10-31",0.1117,0.108,0.0342,0.052,0.276
251275,"Riachão do Bacamarte","2016-10-31",0.0881,0.084,0.0208,0.048,0.136
251276,"Riachão do Poço","2016-10-31",0.1191,0.116,0.0292,0.06,0.22
251278,"Riacho de Santo Antônio","2016-10-31",0.0956,0.096,0.0241,0.032,0.18
251280,"Riacho dos Cavalos","2016-10-31",0.1088,0.108,0.0213,0.064,0.236
251290,"Rio Tinto","2016-10-31",0.3702,0.356,0.1397,0.1,0.956
251300,"Salgadinho","2016-10-31",0.114,0.112,0.0362,0.04,0.228
251310,"Salgado de São Félix","2016-10-31",0.1223,0.112,0.0475,0.048,0.328
251315,"Santa Cecília","2016-10-31",0.0892,0.088,0.0207,0.024,0.2
251320,"Santa Cruz","2016-10-31",0.1054,0.104,0.0286,0.056,0.236
251330,"Santa Helena","2016-10-31",0.1291,0.12,0.041,0.064,0.372
251335,"Santa Inês","2016-10-31",0.1344,0.132,0.023,0.068,0.336
251340,"Santa Luzia","2016-10-31",0.105,0.1,0.0293,0.04,0.22
251350,"Santana de Mangueira","2016-10-31",0.141,0.14,0.0223,0.084,0.232
251360,"Santana dos Garrotes","2016-10-31",0.128,0.128,0.0241,0.064,0.28
251365,"Santarém","2016-10-31",0.1099,0.108,0.0195,0.072,0.16
251370,"Santa Rita","2016-10-31",0.328,0.304,0.1441,0.068,0.928
251380,"Santa Teresinha","2016-10-31",0.1254,0.124,0.0288,0.06,0.2
251385,"Santo André","2016-10-31",0.0861,0.084,0.0228,0.036,0.192
251390,"São Bento","2016-10-31",0.1136,0.108,0.0289,0.04,0.256
251392,"São Bentinho","2016-10-31",0.1118,0.112,0.0205,0.064,0.172
251394,"São Domingos do Cariri","2016-10-31",0.0826,0.08,0.0214,0.04,0.176
251396,"São Domingos de Pombal","2016-10-31",0.1359,0.132,0.0261,0.084,0.26
251398,"São Francisco","2016-10-31",0.136,0.132,0.0294,0.076,0.236
251400,"São João do Cariri","2016-10-31",0.0816,0.08,0.0197,0.036,0.156
251410,"São João do Tigre","2016-10-31",0.1019,0.1,0.0353,0.028,0.24
251420,"São José da Lagoa Tapada","2016-10-31",0.15,0.144,0.0282,0.092,0.268
251430,"São José de Caiana","2016-10-31",0.1391,0.136,0.0248,0.076,0.208
251440,"São José de Espinharas","2016-10-31",0.1144,0.112,0.0224,0.064,0.212
251445,"São José dos Ramos","2016-10-31",0.097,0.092,0.0313,0.036,0.208
251450,"São José de Piranhas","2016-10-31",0.1655,0.168,0.0328,0.008,0.304
251455,"São José de Princesa","2016-10-31",0.1658,0.156,0.0341,0.108,0.304
251460,"São José do Bonfim","2016-10-31",0.1216,0.12,0.0368,0.052,0.224
251465,"São José do Brejo do Cruz","2016-10-31",0.0962,0.096,0.0192,0.048,0.24
251470,"São José do Sabugi","2016-10-31",0.1016,0.096,0.0304,0.04,0.196
251480,"São José dos Cordeiros","2016-10-31",0.1017,0.1,0.0267,0.028,0.184
251490,"São Mamede","2016-10-31",0.1026,0.1,0.0227,0.052,0.204
251500,"São Miguel de Taipu","2016-10-31",0.1671,0.168,0.0426,0.072,0.3
251510,"São Sebastião de Lagoa de Roça","2016-10-31",0.1389,0.126,0.0486,0.06,0.272
251520,"São Sebastião do Umbuzeiro","2016-10-31",0.1291,0.128,0.0281,0.06,0.224
251530,"Sapé","2016-10-31",0.2045,0.184,0.0818,0.084,0.688
251540,"Seridó","2016-10-31",0.0904,0.092,0.0308,0.028,0.184
251550,"Serra Branca","2016-10-31",0.0935,0.092,0.0266,0.024,0.272
251560,"Serra da Raiz","2016-10-31",0.2138,0.204,0.0634,0.108,0.448
251570,"Serra Grande","2016-10-31",0.1386,0.138,0.0233,0.088,0.192
251580,"Serra Redonda","2016-10-31",0.1152,0.116,0.0293,0.048,0.184
251590,"Serraria","2016-10-31",0.3126,0.31,0.082,0.16,0.588
251593,"Sertãozinho","2016-10-31",0.195,0.196,0.041,0.116,0.328
251597,"Sobrado","2016-10-31",0.1381,0.136,0.0365,0.06,0.252
251600,"Solânea","2016-10-31",0.1495,0.124,0.0774,0.048,0.456
251610,"Soledade","2016-10-31",0.0833,0.08,0.0297,0.02,0.18
251615,"Sossêgo","2016-10-31",0.1032,0.1,0.0343,0.02,0.232
251620,"Sousa","2016-10-31",0.1371,0.128,0.0468,0.068,0.52
251630,"Sumé","2016-10-31",0.1117,0.112,0.0262,0.044,0.24
251640,"Campo de Santana","2016-10-31",0.0982,0.088,0.0399,0.02,0.312
251650,"Taperoá","2016-10-31",0.1017,0.1,0.0259,0.028,0.248
251660,"Tavares","2016-10-31",0.1286,0.132,0.0354,0.048,0.216
251670,"Teixeira","2016-10-31",0.172,0.172,0.0283,0.1,0.252
251675,"Tenório","2016-10-31",0.1099,0.104,0.0334,0.052,0.216
251680,"Triunfo","2016-10-31",0.1165,0.104,0.0403,0.06,0.372
251690,"Uiraúna","2016-10-31",0.1085,0.108,0.0227,0.064,0.196
251700,"Umbuzeiro","2016-10-31",0.1217,0.114,0.0375,0.056,0.336
251710,"Várzea","2016-10-31",0.0934,0.09,0.0205,0.056,0.236
251720,"Vieirópolis","2016-10-31",0.1099,0.108,0.0218,0.068,0.18
251740,"Zabelê","2016-10-31",0.1069,0.104,0.0192,0.064,0.164
260005,"Abreu e Lima","2016-10-31",0.4919,0.474,0.167,0.064,0.94
260010,"Afogados da Ingazeira","2016-10-31",0.1202,0.116,0.0283,0.056,0.264
260020,"Afrânio","2016-10-31",0.1327,0.12,0.058,0.044,0.408
260030,"Agrestina","2016-10-31",0.1752,0.144,0.0883,0.06,0.568
260040,"Água Preta","2016-10-31",0.4126,0.408,0.097,0.2,0.916
260050,"Águas Belas","2016-10-31",0.0881,0.076,0.0528,0.004,0.432
260060,"Alagoinha","2016-10-31",0.134,0.132,0.0435,0.044,0.264
260070,"Aliança","2016-10-31",0.1912,0.184,0.0591,0.076,0.428
260080,"Altinho","2016-10-31",0.13,0.088,0.127,0.02,0.844
260090,"Amaraji","2016-10-31",0.4713,0.464,0.0992,0.204,0.856
260100,"Angelim","2016-10-31",0.1681,0.162,0.0686,0.04,0.408
260105,"Araçoiaba","2016-10-31",0.3977,0.362,0.1885,0.064,0.928
260110,"Araripina","2016-10-31",0.0965,0.092,0.045,0.02,0.296
260120,"Arcoverde","2016-10-31",0.148,0.144,0.0411,0.044,0.352
260130,"Barra de Guabiraba","2016-10-31",0.4458,0.436,0.087,0.204,0.808
260140,"Barreiros","2016-10-31",0.4788,0.456,0.1168,0.268,0.928
260150,"Belém de Maria","2016-10-31",0.4127,0.412,0.0665,0.248,0.628
260160,"Belém de São Francisco","2016-10-31",0.0914,0.08,0.0596,0,0.436
260170,"Belo Jardim","2016-10-31",0.1262,0.1,0.0958,0.02,0.656
260180,"Betânia","2016-10-31",0.0934,0.088,0.0274,0.024,0.232
260190,"Bezerros","2016-10-31",0.1843,0.156,0.0966,0.036,0.488
260200,"Bodocó","2016-10-31",0.14,0.116,0.0856,0.02,0.52
260210,"Bom Conselho","2016-10-31",0.1317,0.1,0.0923,0.02,0.556
260220,"Bom Jardim","2016-10-31",0.2213,0.192,0.1058,0.06,0.624
260230,"Bonito","2016-10-31",0.4419,0.432,0.1309,0.116,0.916
260240,"Brejão","2016-10-31",0.1827,0.172,0.0759,0.044,0.404
260250,"Brejinho","2016-10-31",0.1572,0.152,0.0304,0.084,0.252
260260,"Brejo da Madre de Deus","2016-10-31",0.1185,0.104,0.0707,0.04,0.656
260270,"Buenos Aires","2016-10-31",0.2153,0.192,0.0973,0.06,0.624
260280,"Buíque","2016-10-31",0.1184,0.112,0.046,0.02,0.38
260290,"Cabo de Santo Agostinho","2016-10-31",0.443,0.428,0.138,0.028,0.952
260300,"Cabrobó","2016-10-31",0.1317,0.12,0.0604,0.048,0.532
260310,"Cachoeirinha","2016-10-31",0.0658,0.06,0.024,0.024,0.168
260320,"Caetés","2016-10-31",0.0719,0.068,0.0411,0.012,0.3
260330,"Calçado","2016-10-31",0.0712,0.068,0.0268,0.02,0.196
260340,"Calumbi","2016-10-31",0.1079,0.104,0.0308,0.036,0.204
260345,"Camaragibe","2016-10-31",0.5189,0.506,0.1611,0,0.928
260350,"Camocim de São Félix","2016-10-31",0.2639,0.246,0.0691,0.132,0.416
260360,"Camutanga","2016-10-31",0.1653,0.152,0.0589,0.064,0.352
260370,"Canhotinho","2016-10-31",0.2835,0.292,0.1275,0.02,0.82
260380,"Capoeiras","2016-10-31",0.0703,0.068,0.0332,0.016,0.212
260390,"Carnaíba","2016-10-31",0.1126,0.108,0.0329,0.044,0.236
260392,"Carnaubeira da Penha","2016-10-31",0.1018,0.096,0.0401,0.032,0.32
260400,"Carpina","2016-10-31",0.1456,0.14,0.0387,0.06,0.268
260410,"Caruaru","2016-10-31",0.1366,0.112,0.0946,0.028,0.844
260415,"Casinhas","2016-10-31",0.1106,0.104,0.0341,0.052,0.244
260420,"Catende","2016-10-31",0.4095,0.396,0.0969,0.168,0.856
260430,"Cedro","2016-10-31",0.0965,0.092,0.0294,0.044,0.268
260440,"Chã de Alegria","2016-10-31",0.2394,0.232,0.067,0.112,0.472
260450,"Chã Grande","2016-10-31",0.3526,0.368,0.1035,0.112,0.596
260460,"Condado","2016-10-31",0.2584,0.246,0.0765,0.088,0.552
260470,"Correntes","2016-10-31",0.3153,0.324,0.1425,0.06,0.96
260480,"Cortês","2016-10-31",0.4599,0.456,0.1042,0.204,0.808
260490,"Cumaru","2016-10-31",0.1113,0.11,0.0228,0.056,0.188
260500,"Cupira","2016-10-31",0.2496,0.218,0.1051,0.092,0.496
260510,"Custódia","2016-10-31",0.109,0.108,0.0283,0.044,0.244
260515,"Dormentes","2016-10-31",0.0894,0.088,0.0231,0.036,0.2
260520,"Escada","2016-10-31",0.4179,0.42,0.0916,0.18,0.884
260530,"Exu","2016-10-31",0.2022,0.176,0.099,0.048,0.52
260540,"Feira Nova","2016-10-31",0.1252,0.12,0.033,0.064,0.236
260545,"Fernando de Noronha","2016-10-31",0,0,0,0,0
260550,"Ferreiros","2016-10-31",0.1745,0.16,0.0685,0.04,0.384
260560,"Flores","2016-10-31",0.1133,0.108,0.0358,0.036,0.32
260570,"Floresta","2016-10-31",0.0928,0.088,0.0401,0,0.5
260580,"Frei Miguelinho","2016-10-31",0.0853,0.084,0.0231,0.036,0.152
260590,"Gameleira","2016-10-31",0.4025,0.396,0.0965,0.192,0.872
260600,"Garanhuns","2016-10-31",0.1575,0.148,0.0979,0.012,0.504
260610,"Glória do Goitá","2016-10-31",0.1685,0.148,0.075,0.056,0.552
260620,"Goiana","2016-10-31",0.3603,0.352,0.1405,0.052,0.924
260630,"Granito","2016-10-31",0.0957,0.092,0.0238,0.048,0.212
260640,"Gravatá","2016-10-31",0.283,0.212,0.1708,0.056,0.856
260650,"Iati","2016-10-31",0.0868,0.08,0.0494,0.004,0.432
260660,"Ibimirim","2016-10-31",0.1123,0.112,0.0355,0.024,0.396
260670,"Ibirajuba","2016-10-31",0.0753,0.072,0.0264,0.02,0.22
260680,"Igarassu","2016-10-31",0.4406,0.424,0.1651,0.064,0.928
260690,"Iguaraci","2016-10-31",0.1204,0.118,0.0241,0.052,0.264
260700,"Inajá","2016-10-31",0.1096,0.104,0.0429,0.024,0.396
260710,"Ingazeira","2016-10-31",0.1084,0.108,0.0211,0.064,0.22
260720,"Ipojuca","2016-10-31",0.4693,0.46,0.1327,0.052,0.988
260730,"Ipubi","2016-10-31",0.1515,0.152,0.0612,0.032,0.332
260740,"Itacuruba","2016-10-31",0.0624,0.044,0.074,0,0.752
260750,"Itaíba","2016-10-31",0.0753,0.068,0.0369,0.008,0.38
260760,"Ilha de Itamaracá","2016-10-31",0.5427,0.524,0.1961,0.14,0.92
260765,"Itambé","2016-10-31",0.1978,0.184,0.0813,0.04,0.512
260770,"Itapetim","2016-10-31",0.1396,0.136,0.0243,0.076,0.232
260775,"Itapissuma","2016-10-31",0.4041,0.392,0.1465,0.104,0.856
260780,"Itaquitinga","2016-10-31",0.3158,0.306,0.1221,0.092,0.792
260790,"Jaboatão dos Guararapes","2016-10-31",0.3875,0.396,0.1507,0.068,0.936
260795,"Jaqueira","2016-10-31",0.4276,0.388,0.1455,0.184,0.928
260800,"Jataúba","2016-10-31",0.1002,0.088,0.0556,0.028,0.596
260805,"Jatobá","2016-10-31",0.1169,0.1,0.0532,0,0.348
260810,"João Alfredo","2016-10-31",0.1546,0.148,0.0445,0.056,0.292
260820,"Joaquim Nabuco","2016-10-31",0.4075,0.404,0.0968,0.2,0.916
260825,"Jucati","2016-10-31",0.0518,0.048,0.0253,0.012,0.18
260830,"Jupi","2016-10-31",0.0635,0.06,0.0238,0.02,0.18
260840,"Jurema","2016-10-31",0.2227,0.236,0.1469,0.02,0.584
260845,"Lagoa do Carro","2016-10-31",0.1344,0.128,0.0313,0.068,0.224
260850,"Lagoa do Itaenga","2016-10-31",0.1579,0.16,0.0459,0.072,0.312
260860,"Lagoa do Ouro","2016-10-31",0.2174,0.124,0.2308,0.04,0.96
260870,"Lagoa dos Gatos","2016-10-31",0.3934,0.408,0.1608,0.108,0.928
260875,"Lagoa Grande","2016-10-31",0.1277,0.12,0.048,0.024,0.448
260880,"Lajedo","2016-10-31",0.0732,0.068,0.0318,0.012,0.292
260890,"Limoeiro","2016-10-31",0.1841,0.148,0.104,0.048,0.624
260900,"Macaparana","2016-10-31",0.2654,0.228,0.1334,0,0.848
260910,"Machados","2016-10-31",0.3611,0.356,0.0776,0.208,0.56
260915,"Manari","2016-10-31",0.091,0.088,0.0347,0.024,0.24
260920,"Maraial","2016-10-31",0.4476,0.44,0.1094,0.2,0.856
260930,"Mirandiba","2016-10-31",0.1296,0.128,0.0267,0.06,0.304
260940,"Moreno","2016-10-31",0.3946,0.388,0.0976,0.132,0.804
260950,"Nazaré da Mata","2016-10-31",0.1963,0.182,0.076,0.06,0.664
260960,"Olinda","2016-10-31",0.2785,0.222,0.1427,0.104,0.612
260970,"Orobó","2016-10-31",0.234,0.228,0.0939,0.06,0.504
260980,"Orocó","2016-10-31",0.1419,0.124,0.0664,0.036,0.488
260990,"Ouricuri","2016-10-31",0.0935,0.092,0.0343,0.02,0.34
261000,"Palmares","2016-10-31",0.4405,0.426,0.1234,0.168,0.916
261010,"Palmeirina","2016-10-31",0.3432,0.34,0.087,0.14,0.74
261020,"Panelas","2016-10-31",0.1938,0.136,0.1348,0.02,0.584
261030,"Paranatama","2016-10-31",0.092,0.072,0.0701,0.012,0.456
261040,"Parnamirim","2016-10-31",0.114,0.108,0.045,0.02,0.496
261050,"Passira","2016-10-31",0.1146,0.116,0.0247,0.056,0.208
261060,"Paudalho","2016-10-31",0.345,0.304,0.1832,0.064,0.928
261070,"Paulista","2016-10-31",0.5002,0.488,0.1645,0,0.928
261080,"Pedra","2016-10-31",0.1232,0.116,0.044,0.044,0.352
261090,"Pesqueira","2016-10-31",0.118,0.112,0.05,0.02,0.356
261100,"Petrolândia","2016-10-31",0.1032,0.088,0.0626,0,0.5
261110,"Petrolina","2016-10-31",0.169,0.132,0.0996,0,0.776
261120,"Poção","2016-10-31",0.1052,0.104,0.0346,0.028,0.24
261130,"Pombos","2016-10-31",0.2953,0.292,0.1276,0.056,0.808
261140,"Primavera","2016-10-31",0.4317,0.428,0.0809,0.212,0.7
261150,"Quipapá","2016-10-31",0.3415,0.336,0.0836,0.16,0.82
261153,"Quixaba","2016-10-31",0.1145,0.112,0.0295,0.048,0.236
261160,"Recife","2016-10-31",0.3582,0.342,0.1958,0,0.868
261170,"Riacho das Almas","2016-10-31",0.1128,0.108,0.0402,0.036,0.428
261180,"Ribeirão","2016-10-31",0.4099,0.408,0.0905,0.208,0.788
261190,"Rio Formoso","2016-10-31",0.4633,0.452,0.1296,0,0.928
261200,"Sairé","2016-10-31",0.2648,0.256,0.1172,0.064,0.752
261210,"Salgadinho","2016-10-31",0.125,0.12,0.0323,0.056,0.24
261220,"Salgueiro","2016-10-31",0.113,0.112,0.0314,0.036,0.264
261230,"Saloá","2016-10-31",0.108,0.084,0.0723,0.02,0.456
261240,"Sanharó","2016-10-31",0.0863,0.076,0.053,0.02,0.392
261245,"Santa Cruz","2016-10-31",0.1128,0.112,0.0275,0.04,0.224
261247,"Santa Cruz da Baixa Verde","2016-10-31",0.1454,0.144,0.0282,0.064,0.248
